Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1675611754,100,,Aggregated,2.600000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,52000,52000,52000,148,0,51000.0,50088.82029787767,32604.096374998335,52171.39970799326,222.4189189189189
1675611755,100,,Aggregated,2.600000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,52000,52000,52000,151,0,51000.0,50107.53533528425,32604.096374998335,52171.39970799326,221.9933774834437
1675611756,100,,Aggregated,2.700000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,52000,52000,52000,153,0,51000.0,50119.8170547642,32604.096374998335,52171.39970799326,221.718954248366
1675611757,100,,Aggregated,2.800000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,52000,52000,52000,156,0,51000.0,50137.43879917251,32604.096374998335,52171.39970799326,221.32051282051282
1675611758,100,,Aggregated,2.900000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,52000,52000,52000,158,0,51000.0,50148.804308834806,32604.096374998335,52171.39970799326,221.0632911392405
1675611759,100,,Aggregated,2.800000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,52000,52000,52000,159,0,51000.0,50154.1585217793,32604.096374998335,52171.39970799326,220.93710691823898
1675611760,100,,Aggregated,2.800000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,52000,52000,52000,160,0,51000.0,50159.43246357446,32604.096374998335,52171.39970799326,220.8125
1675611761,100,,Aggregated,2.700000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,52000,52000,52000,161,0,51000.0,50164.595928601964,32604.096374998335,52171.39970799326,220.68944099378882
1675611762,100,,Aggregated,2.500000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,52000,52000,52000,162,0,51000.0,50169.72173819701,32604.096374998335,52171.39970799326,220.5679012345679
1675611763,100,,Aggregated,2.300000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,52000,52000,52000,163,0,51000.0,50174.888765876836,32604.096374998335,52171.39970799326,220.4478527607362
1675611764,100,,Aggregated,2.100000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,52000,52000,52000,164,0,51000.0,50179.91074596302,32604.096374998335,52171.39970799326,220.32926829268294
1675611765,100,,Aggregated,2.000000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,52000,52000,52000,165,0,51000.0,50184.86062502392,32604.096374998335,52171.39970799326,220.21212121212122
1675611766,100,,Aggregated,1.800000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,52000,52000,52000,166,0,51000.0,50189.78402462012,32604.096374998335,52171.39970799326,220.09638554216866
1675611767,100,,Aggregated,1.600000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,52000,52000,52000,167,0,51000.0,50194.631181903824,32604.096374998335,52171.39970799326,219.98203592814372
1675611768,100,,Aggregated,1.400000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,52000,52000,52000,168,0,51000.0,50199.440118321,32604.096374998335,52171.39970799326,219.86904761904762
1675611769,100,,Aggregated,1.300000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,52000,52000,52000,169,0,51000.0,50204.15426185165,32604.096374998335,52171.39970799326,219.75739644970415
1675611770,100,,Aggregated,1.100000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,52000,52000,52000,170,0,51000.0,50208.85200369367,32604.096374998335,52171.39970799326,219.64705882352942
1675611771,100,,Aggregated,1.000000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,52000,52000,52000,171,0,51000.0,50213.473286566856,32604.096374998335,52171.39970799326,219.53801169590642
1675611772,100,,Aggregated,1.000000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,52000,52000,52000,173,0,51000.0,50222.49889211521,32604.096374998335,52171.39970799326,219.32369942196533
1675611773,100,,Aggregated,1.000000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,52000,52000,52000,174,0,51000.0,50227.02582999389,32604.096374998335,52171.39970799326,219.2183908045977
1675611774,100,,Aggregated,1.000000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,52000,52000,52000,176,0,51000.0,50235.81511294287,32604.096374998335,52171.39970799326,219.01136363636363
1675611775,100,,Aggregated,1.100000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,52000,52000,52000,178,0,51000.0,50244.463518039054,32604.096374998335,52171.39970799326,218.80898876404495
1675611776,100,,Aggregated,1.100000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,52000,52000,52000,180,0,51000.0,50252.798708121954,32604.096374998335,52171.39970799326,218.61111111111111
1675611777,100,,Aggregated,1.200000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,52000,52000,52000,182,0,51000.0,50260.9648161811,32604.096374998335,52171.39970799326,218.41758241758242
1675611778,100,,Aggregated,1.300000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,52000,52000,52000,184,0,51000.0,50268.92892098887,32604.096374998335,52171.39970799326,218.22826086956522
1675611779,100,,Aggregated,1.400000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,52000,52000,52000,186,0,51000.0,50276.74156991371,32604.096374998335,52171.39970799326,218.04301075268816
1675611780,100,,Aggregated,1.500000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,52000,52000,52000,188,0,51000.0,50284.426183978445,32604.096374998335,52171.39970799326,217.86170212765958
1675611781,100,,Aggregated,1.600000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,52000,52000,52000,190,0,51000.0,50291.84266712599,32604.096374998335,52171.39970799326,217.68421052631578
1675611782,100,,Aggregated,1.700000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,52000,52000,52000,192,0,51000.0,50299.26362870796,32604.096374998335,52171.39970799326,217.51041666666666
1675611783,100,,Aggregated,1.800000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,52000,52000,52000,194,0,51000.0,50306.547978752205,32604.096374998335,52171.39970799326,217.340206185567
1675611784,100,,Aggregated,1.900000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,52000,52000,52000,196,0,51000.0,50313.67835821903,32604.096374998335,52171.39970799326,217.1734693877551
1675611785,100,,Aggregated,1.900000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,52000,52000,52000,198,0,51000.0,50320.66909955014,32604.096374998335,52171.39970799326,217.010101010101
1675611786,100,,Aggregated,2.000000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,52000,52000,52000,200,0,51000.0,50327.40488688971,32604.096374998335,52171.39970799326,216.85
1675611787,100,,Aggregated,2.000000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,52000,52000,52000,202,0,51000.0,50334.129965564076,32604.096374998335,52171.39970799326,216.69306930693068
1675611788,100,,Aggregated,2.000000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,52000,52000,52000,204,0,51000.0,50340.643477744845,32604.096374998335,52171.39970799326,216.5392156862745
1675611789,100,,Aggregated,2.000000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,52000,52000,52000,206,0,51000.0,50346.95184304829,32604.096374998335,52171.39970799326,216.38834951456312
1675611790,100,,Aggregated,2.000000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,52000,52000,52000,207,0,51000.0,50350.13736071471,32604.096374998335,52171.39970799326,216.31400966183574
1675611791,100,,Aggregated,2.000000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,52000,52000,52000,208,0,51000.0,50353.26357512475,32604.096374998335,52171.39970799326,216.2403846153846
1675611792,100,,Aggregated,2.000000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,212,0,51000.0,50374.854256490406,32604.096374998335,53000.25637500221,215.95283018867926
1675611793,100,,Aggregated,1.900000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,214,0,51000.0,50380.562039724166,32604.096374998335,53000.25637500221,215.81308411214954
1675611794,100,,Aggregated,1.800000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,216,0,51000.0,50386.29615683783,32604.096374998335,53000.25637500221,215.67592592592592
1675611795,100,,Aggregated,2.000000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,218,0,51000.0,50391.89746790349,32604.096374998335,53000.25637500221,215.54128440366972
1675611796,100,,Aggregated,2.000000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,220,0,51000.0,50397.45129792712,32604.096374998335,53000.25637500221,215.4090909090909
1675611797,100,,Aggregated,2.000000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,222,0,51000.0,50402.86806945028,32604.096374998335,53000.25637500221,215.27927927927928
1675611798,100,,Aggregated,2.000000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,225,0,51000.0,50410.90468352873,32604.096374998335,53000.25637500221,215.0888888888889
1675611799,100,,Aggregated,2.000000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,228,0,51000.0,50418.536660092,32604.096374998335,53000.25637500221,214.90350877192984
1675611800,100,,Aggregated,2.000000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,231,0,51000.0,50426.044646645016,32604.096374998335,53000.25637500221,214.7229437229437
1675611801,100,,Aggregated,2.100000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,234,0,51000.0,50433.43873522646,32604.096374998335,53000.25637500221,214.54700854700855
1675611802,100,,Aggregated,2.200000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,237,0,51000.0,50440.5439630801,32604.096374998335,53000.25637500221,214.37552742616035
1675611803,100,,Aggregated,2.400000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,240,0,51000.0,50447.50107777498,32604.096374998335,53000.25637500221,214.20833333333334
1675611804,100,,Aggregated,2.600000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,242,0,51000.0,50452.02107162391,32604.096374998335,53000.25637500221,214.099173553719
1675611805,100,,Aggregated,2.500000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,245,0,51000.0,50458.69890730609,32604.096374998335,53000.25637500221,213.9387755102041
1675611806,100,,Aggregated,2.600000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,248,0,51000.0,50465.2294512702,32604.096374998335,53000.25637500221,213.78225806451613
1675611807,100,,Aggregated,2.600000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,251,0,51000.0,50471.54838777697,32604.096374998335,53000.25637500221,213.62948207171314
1675611808,100,,Aggregated,2.700000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,253,0,51000.0,50475.67574373923,32604.096374998335,53000.25637500221,213.52964426877472
1675611809,100,,Aggregated,2.800000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,256,0,51000.0,50481.72383202752,32604.096374998335,53000.25637500221,213.3828125
1675611810,100,,Aggregated,2.900000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,258,0,51000.0,50485.69096785679,32604.096374998335,53000.25637500221,213.28682170542635
1675611811,100,,Aggregated,2.800000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,259,0,51000.0,50487.705279756956,32604.096374998335,53000.25637500221,213.23938223938225
1675611812,100,,Aggregated,2.800000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,260,0,51000.0,50489.67253877715,32604.096374998335,53000.25637500221,213.19230769230768
1675611813,100,,Aggregated,2.700000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,261,0,51000.0,50491.63977585847,32604.096374998335,53000.25637500221,213.1455938697318
1675611814,100,,Aggregated,2.500000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,262,0,51000.0,50493.55254261857,32604.096374998335,53000.25637500221,213.09923664122138
1675611815,100,,Aggregated,2.300000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,263,0,51000.0,50495.417708331064,32604.096374998335,53000.25637500221,213.0532319391635
1675611816,100,,Aggregated,2.100000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,264,0,51000.0,50497.32871543209,32604.096374998335,53000.25637500221,213.00757575757575
1675611817,100,,Aggregated,2.000000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,265,0,51000.0,50499.25916823427,32604.096374998335,53000.25637500221,212.96226415094338
1675611818,100,,Aggregated,1.800000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,266,0,51000.0,50501.13461277855,32604.096374998335,53000.25637500221,212.91729323308272
1675611819,100,,Aggregated,1.600000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,267,0,51000.0,50502.97415012017,32604.096374998335,53000.25637500221,212.87265917602997
1675611820,100,,Aggregated,1.400000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,268,0,51000.0,50504.84812888094,32604.096374998335,53000.25637500221,212.82835820895522
1675611821,100,,Aggregated,1.300000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,269,0,51000.0,50506.68326316023,32604.096374998335,53000.25637500221,212.78438661710038
1675611822,100,,Aggregated,1.100000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,270,0,51000.0,50508.49972669298,32604.096374998335,53000.25637500221,212.74074074074073
1675611823,100,,Aggregated,1.000000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,271,0,51000.0,50510.28354273838,32604.096374998335,53000.25637500221,212.69741697416976
1675611824,100,,Aggregated,1.000000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,273,0,51000.0,50513.88163781719,32604.096374998335,53000.25637500221,212.6117216117216
1675611825,100,,Aggregated,1.000000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,274,0,51000.0,50515.6283596354,32604.096374998335,53000.25637500221,212.56934306569343
1675611826,100,,Aggregated,1.000000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,276,0,51000.0,50519.178333779295,32604.096374998335,53000.25637500221,212.4855072463768
1675611827,100,,Aggregated,1.100000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,278,0,51000.0,50522.5948169895,32604.096374998335,53000.25637500221,212.40287769784172
1675611828,100,,Aggregated,1.100000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,280,0,51000.0,50526.00990460742,32604.096374998335,53000.25637500221,212.32142857142858
1675611829,100,,Aggregated,1.200000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,282,0,51000.0,50529.33799659601,32604.096374998335,53000.25637500221,212.24113475177305
1675611830,100,,Aggregated,1.300000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,284,0,51000.0,50532.62863688048,32604.096374998335,53000.25637500221,212.16197183098592
1675611831,100,,Aggregated,1.400000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,286,0,51000.0,50535.8764817869,32604.096374998335,53000.25637500221,212.08391608391608
1675611832,100,,Aggregated,1.500000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,288,0,51000.0,50539.09614959048,32604.096374998335,53000.25637500221,212.00694444444446
1675611833,100,,Aggregated,1.600000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,290,0,51000.0,50542.26116378986,32604.096374998335,53000.25637500221,211.93103448275863
1675611834,100,,Aggregated,1.700000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,292,0,51000.0,50545.360436500225,32604.096374998335,53000.25637500221,211.85616438356163
1675611835,100,,Aggregated,1.800000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,294,0,51000.0,50548.40513988116,32604.096374998335,53000.25637500221,211.78231292517006
1675611836,100,,Aggregated,1.900000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,296,0,51000.0,50551.359194398814,32604.096374998335,53000.25637500221,211.70945945945945
1675611837,100,,Aggregated,1.900000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,298,0,51000.0,50554.3458681512,32604.096374998335,53000.25637500221,211.63758389261744
1675611838,100,,Aggregated,2.000000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,300,0,51000.0,50557.3367825035,32604.096374998335,53000.25637500221,211.56666666666666
1675611839,100,,Aggregated,2.000000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,302,0,51000.0,50560.19621206307,32604.096374998335,53000.25637500221,211.49668874172184
1675611840,100,,Aggregated,2.000000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,304,0,51000.0,50563.130165987015,32604.096374998335,53000.25637500221,211.42763157894737
1675611841,100,,Aggregated,2.000000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,306,0,51000.0,50565.96628963089,32604.096374998335,53000.25637500221,211.359477124183
1675611842,100,,Aggregated,2.000000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,307,0,51000.0,50567.35140364513,32604.096374998335,53000.25637500221,211.3257328990228
1675611843,100,,Aggregated,2.000000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,308,0,51000.0,50568.75878342227,32604.096374998335,53000.25637500221,211.2922077922078
1675611844,100,,Aggregated,2.000000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,312,0,51000.0,50574.25867869241,32604.096374998335,53000.25637500221,211.1602564102564
1675611845,100,,Aggregated,1.900000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,314,0,51000.0,50576.988588114735,32604.096374998335,53000.25637500221,211.0955414012739
1675611846,100,,Aggregated,1.800000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,316,0,51000.0,50579.61907740513,32604.096374998335,53000.25637500221,211.03164556962025
1675611847,100,,Aggregated,2.000000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,318,0,51000.0,50582.245141383726,32604.096374998335,53000.25637500221,210.9685534591195
1675611848,100,,Aggregated,2.000000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,320,0,51000.0,50584.82457709069,32604.096374998335,53000.25637500221,210.90625
1675611849,100,,Aggregated,2.000000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,322,0,51000.0,50587.45329594419,32604.096374998335,53000.25637500221,210.8447204968944
1675611850,100,,Aggregated,2.000000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,325,0,51000.0,50591.15769821236,32604.096374998335,53000.25637500221,210.75384615384615
1675611851,100,,Aggregated,2.000000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,328,0,51000.0,50594.8943633171,32604.096374998335,53000.25637500221,210.66463414634146
1675611852,100,,Aggregated,2.000000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,331,0,51000.0,50598.56303764652,32604.096374998335,53000.25637500221,210.57703927492446
1675611853,100,,Aggregated,2.100000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,334,0,51000.0,50602.17861340418,32604.096374998335,53000.25637500221,210.49101796407186
1675611854,100,,Aggregated,2.200000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,337,0,51000.0,50605.68908333829,32604.096374998335,53000.25637500221,210.40652818991097
1675611855,100,,Aggregated,2.400000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,340,0,51000.0,50609.16360220885,32604.096374998335,53000.25637500221,210.3235294117647
1675611856,100,,Aggregated,2.600000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,342,0,51000.0,50611.419922640394,32604.096374998335,53000.25637500221,210.26900584795322
1675611857,100,,Aggregated,2.500000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,345,0,51000.0,50614.75526449564,32604.096374998335,53000.25637500221,210.18840579710144
1675611858,100,,Aggregated,2.600000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,348,0,51000.0,50618.04790314082,32604.096374998335,53000.25637500221,210.10919540229884
1675611859,100,,Aggregated,2.600000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,351,0,51000.0,50621.316464390344,32604.096374998335,53000.25637500221,210.03133903133903
1675611860,100,,Aggregated,2.700000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,353,0,51000.0,50623.49291560912,32604.096374998335,53000.25637500221,209.9801699716714
1675611861,100,,Aggregated,2.800000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,356,0,51000.0,50626.640878283775,32604.096374998335,53000.25637500221,209.90449438202248
1675611862,100,,Aggregated,2.900000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,358,0,51000.0,50628.69768459786,32604.096374998335,53000.25637500221,209.85474860335196
1675611863,100,,Aggregated,2.800000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,359,0,51000.0,50629.70198817,32604.096374998335,53000.25637500221,209.8300835654596
1675611864,100,,Aggregated,2.800000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,360,0,51000.0,50630.73637211396,32604.096374998335,53000.25637500221,209.80555555555554
1675611865,100,,Aggregated,2.700000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,361,0,51000.0,50631.74909442113,32604.096374998335,53000.25637500221,209.78116343490305
1675611866,100,,Aggregated,2.500000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,362,0,51000.0,50632.79797353324,32604.096374998335,53000.25637500221,209.75690607734808
1675611867,100,,Aggregated,2.300000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,363,0,51000.0,50633.79410239402,32604.096374998335,53000.25637500221,209.732782369146
1675611868,100,,Aggregated,2.100000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,364,0,51000.0,50634.78720364569,32604.096374998335,53000.25637500221,209.7087912087912
1675611869,100,,Aggregated,2.000000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,365,0,51000.0,50635.75038105488,32604.096374998335,53000.25637500221,209.68493150684932
1675611870,100,,Aggregated,1.800000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,366,0,51000.0,50636.73620458204,32604.096374998335,53000.25637500221,209.66120218579235
1675611871,100,,Aggregated,1.600000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,367,0,51000.0,50637.72464373849,32604.096374998335,53000.25637500221,209.6376021798365
1675611872,100,,Aggregated,1.400000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,368,0,51000.0,50638.67636798376,32604.096374998335,53000.25637500221,209.6141304347826
1675611873,100,,Aggregated,1.300000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,369,0,51000.0,50639.637307141005,32604.096374998335,53000.25637500221,209.59078590785907
1675611874,100,,Aggregated,1.100000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,370,0,51000.0,50640.604099891956,32604.096374998335,53000.25637500221,209.56756756756758
1675611875,100,,Aggregated,1.000000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,371,0,51000.0,50641.60385636124,32604.096374998335,53000.25637500221,209.544474393531
1675611876,100,,Aggregated,1.000000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,373,0,51000.0,50643.49531289551,32604.096374998335,53000.25637500221,209.49865951742626
1675611877,100,,Aggregated,1.000000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,374,0,51000.0,50644.42431150275,32604.096374998335,53000.25637500221,209.475935828877
1675611878,100,,Aggregated,1.000000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,376,0,51000.0,50646.28634708251,32604.096374998335,53000.25637500221,209.43085106382978
1675611879,100,,Aggregated,1.100000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,378,0,51000.0,50648.12292196832,32604.096374998335,53000.25637500221,209.3862433862434
1675611880,100,,Aggregated,1.100000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,380,0,51000.0,50649.98100483431,32604.096374998335,53000.25637500221,209.3421052631579
1675611881,100,,Aggregated,1.200000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,382,0,51000.0,50651.8370222619,32604.096374998335,53000.25637500221,209.29842931937173
1675611882,100,,Aggregated,1.300000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,384,0,51000.0,50653.659255653765,32604.096374998335,53000.25637500221,209.25520833333334
1675611883,100,,Aggregated,1.400000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,386,0,51000.0,50655.42823058301,32604.096374998335,53000.25637500221,209.21243523316062
1675611884,100,,Aggregated,1.500000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,388,0,51000.0,50657.231824969174,32604.096374998335,53000.25637500221,209.1701030927835
1675611885,100,,Aggregated,1.600000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,390,0,51000.0,50658.99781593085,32604.096374998335,53000.25637500221,209.12820512820514
1675611886,100,,Aggregated,1.700000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,392,0,51000.0,50660.73648948989,32604.096374998335,53000.25637500221,209.08673469387756
1675611887,100,,Aggregated,1.800000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,394,0,51000.0,50662.46955035034,32604.096374998335,53000.25637500221,209.0456852791878
1675611888,100,,Aggregated,1.900000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,396,0,51000.0,50664.15048464911,32604.096374998335,53000.25637500221,209.0050505050505
1675611889,100,,Aggregated,1.900000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,398,0,51000.0,50665.795454364445,32604.096374998335,53000.25637500221,208.96482412060303
1675611890,100,,Aggregated,2.000000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,400,0,51000.0,50667.43492021763,32604.096374998335,53000.25637500221,208.925
1675611891,100,,Aggregated,2.000000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,402,0,51000.0,50669.05687179613,32604.096374998335,53000.25637500221,208.8855721393035
1675611892,100,,Aggregated,2.000000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,404,0,51000.0,50670.69409757438,32604.096374998335,53000.25637500221,208.84653465346534
1675611893,100,,Aggregated,2.000000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,406,0,51000.0,50672.30514461096,32604.096374998335,53000.25637500221,208.807881773399
1675611894,100,,Aggregated,2.000000,0.000000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,407,0,51000.0,50673.101441860046,32604.096374998335,53000.25637500221,208.7886977886978
